,Time,Bond,Side,Notional,Counterparty,MidPrice,QuotedPrice,Competitors,Traded,NextMidPrice
1343,26343,Bond_2,Offer,1000,Ctpy_3,119.319999999999,119.329999999999,4,1,119.519999999999
1344,26344,Bond_2,Offer,1000,Ctpy_3,119.519999999999,119.619999999999,1,0,119.559999999999
1345,26345,Bond_0,Bid,1000,Ctpy_1,88.0200000000012,87.9200000000013,3,0,87.8300000000012
1346,26346,Bond_0,Bid,30000,Ctpy_1,87.8300000000012,87.7600000000013,3,0,87.7500000000013
1347,26347,Bond_2,Bid,10000,Ctpy_1,119.449999999999,119.429999999999,1,0,119.659999999999
1348,26348,Bond_2,Bid,1000,Ctpy_1,119.659999999999,119.609999999999,1,0,119.689999999999
1349,26349,Bond_0,Bid,1000,Ctpy_3,87.7000000000012,87.6800000000012,1,0,87.7000000000012
1350,26350,Bond_2,Offer,1000,Ctpy_1,119.649999999999,119.749999999999,2,0,119.639999999999
1351,26351,Bond_0,Offer,1000,Ctpy_3,87.8500000000012,87.8800000000012,1,1,87.6900000000012
1352,26352,Bond_0,Bid,10000000,Ctpy_3,87.6900000000012,87.6600000000012,3,1,87.5600000000013
1353,26353,Bond_0,Bid,1000,Ctpy_1,87.5600000000013,87.5300000000013,4,1,87.5000000000013
1354,26354,Bond_2,Bid,10000000,Ctpy_1,119.679999999999,119.649999999999,1,0,119.509999999999
1355,26355,Bond_0,Bid,10000000,Ctpy_3,87.4100000000012,87.4000000000012,4,1,87.2800000000013
1356,26356,Bond_0,Offer,1000,Ctpy_0,87.2800000000013,87.3100000000013,3,0,87.2900000000013
1357,26357,Bond_2,Bid,1000,Ctpy_1,119.129999999999,119.079999999999,1,0,119.149999999999
1358,26358,Bond_0,Offer,1000,Ctpy_3,87.2900000000013,87.3700000000013,4,0,87.3500000000013
1359,26359,Bond_2,Bid,540000,Ctpy_1,119.149999999999,119.079999999999,2,0,118.979999999999
1360,26360,Bond_0,Offer,1800000,Ctpy_1,87.5000000000013,87.5800000000013,1,0,87.3500000000013
1361,26361,Bond_0,Offer,10000000,Ctpy_0,87.3500000000013,87.4300000000013,2,0,87.2100000000013
1362,26362,Bond_1,Bid,1000,Ctpy_3,163.299999999999,163.269999999999,1,1,162.849999999999
1363,26363,Bond_2,Bid,1000,Ctpy_3,118.709999999999,118.689999999999,3,1,118.699999999999
1364,26364,Bond_0,Offer,1000,Ctpy_3,87.3300000000013,87.3400000000013,3,1,87.4300000000013
1365,26365,Bond_0,Offer,10000,Ctpy_3,87.4300000000013,87.5400000000013,2,0,87.4400000000013
1366,26366,Bond_2,Bid,1000,Ctpy_0,118.699999999999,118.699999999999,3,1,118.679999999999
1367,26367,Bond_0,Offer,1000,Ctpy_3,87.5200000000013,87.5600000000013,3,1,87.4500000000013
1368,26368,Bond_1,Offer,1000,Ctpy_0,162.039999999999,162.209999999999,4,0,162.099999999999
1369,26369,Bond_1,Offer,10000000,Ctpy_0,162.099999999999,162.329999999999,2,0,162.359999999999
1370,26370,Bond_1,Offer,10000000,Ctpy_3,162.359999999999,162.619999999999,2,1,162.599999999999
1371,26371,Bond_0,Bid,1000,Ctpy_0,87.4900000000013,87.4800000000013,1,1,87.4900000000013
1372,26372,Bond_2,Bid,10000000,Ctpy_1,119.349999999999,119.309999999999,1,0,119.479999999999
1373,26373,Bond_1,Bid,1000,Ctpy_1,161.959999999999,161.779999999999,4,0,161.909999999999
1374,26374,Bond_2,Offer,1000,Ctpy_3,119.499999999999,119.539999999999,2,1,119.559999999999
1375,26375,Bond_2,Offer,1000,Ctpy_3,119.559999999999,119.649999999999,2,0,119.629999999999
1376,26376,Bond_0,Bid,1000,Ctpy_3,87.4400000000013,87.4300000000013,4,1,87.4000000000013
1377,26377,Bond_0,Offer,1000,Ctpy_2,87.4000000000013,87.4100000000013,1,0,87.4500000000013
1378,26378,Bond_1,Bid,1000,Ctpy_3,161.439999999999,161.379999999999,4,1,161.389999999999
1379,26379,Bond_0,Offer,1000,Ctpy_2,87.4700000000012,87.4800000000013,4,0,87.4900000000012
1380,26380,Bond_1,Offer,1000,Ctpy_1,161.269999999999,161.359999999999,3,1,161.559999999999
1381,26381,Bond_0,Bid,1000,Ctpy_1,87.5500000000012,87.5400000000012,1,1,87.6800000000012
1382,26382,Bond_0,Bid,1000,Ctpy_1,87.6800000000012,87.6100000000012,2,0,87.7100000000012
1383,26383,Bond_0,Offer,10000000,Ctpy_1,87.7100000000012,87.7900000000012,1,0,87.7400000000012
1384,26384,Bond_2,Offer,1000,Ctpy_1,119.149999999999,119.179999999999,4,1,119.079999999999
1385,26385,Bond_0,Offer,1000,Ctpy_3,87.8100000000012,87.8200000000012,2,1,87.8000000000012
1386,26386,Bond_2,Bid,1000,Ctpy_1,118.919999999999,118.889999999999,2,1,118.879999999999
1387,26387,Bond_2,Bid,1000,Ctpy_3,118.879999999999,118.749999999999,2,0,118.879999999999
1388,26388,Bond_1,Bid,1000,Ctpy_0,162.009999999999,161.939999999999,4,1,161.819999999999
1389,26389,Bond_0,Bid,1000,Ctpy_1,87.8800000000012,87.8500000000012,2,1,88.0300000000012
1390,26390,Bond_0,Offer,1000,Ctpy_3,88.0300000000012,88.0700000000012,1,0,88.0300000000012
1391,26391,Bond_1,Offer,10000000,Ctpy_3,162.089999999999,162.309999999999,2,0,161.969999999999
1392,26392,Bond_0,Offer,1000,Ctpy_3,88.2700000000012,88.4600000000012,4,0,88.2500000000012
1393,26393,Bond_0,Bid,1000,Ctpy_0,88.2500000000012,88.2400000000012,2,1,88.1800000000012
1394,26394,Bond_0,Bid,10000000,Ctpy_3,88.1800000000012,88.1600000000012,3,1,88.1500000000012
1395,26395,Bond_2,Bid,1000,Ctpy_1,118.949999999999,118.929999999999,3,1,119.229999999999
1396,26396,Bond_2,Bid,1000,Ctpy_0,119.229999999999,119.169999999999,4,0,119.159999999999
1397,26397,Bond_2,Bid,1000,Ctpy_3,119.159999999999,119.139999999999,3,1,119.139999999999
1398,26398,Bond_0,Bid,10000,Ctpy_3,87.9300000000012,87.9200000000012,4,1,87.9100000000012
1399,26399,Bond_0,Bid,1000,Ctpy_3,87.9100000000012,87.8900000000013,1,1,88.0200000000012
1400,26400,Bond_2,Bid,1000,Ctpy_1,119.319999999999,119.279999999999,3,1,119.249999999999
1401,26401,Bond_0,Offer,1000,Ctpy_2,87.9600000000012,87.9700000000012,3,1,87.9900000000012
1402,26402,Bond_0,Offer,10000000,Ctpy_0,87.9900000000012,88.0300000000013,2,0,88.1200000000012
1403,26403,Bond_2,Bid,1000,Ctpy_3,119.139999999999,119.109999999999,4,1,119.059999999999
1404,26404,Bond_2,Offer,10000000,Ctpy_3,119.059999999999,119.079999999999,4,1,119.059999999999
1405,26405,Bond_2,Offer,1000,Ctpy_1,119.059999999999,119.209999999999,3,0,119.119999999999
1406,26406,Bond_0,Bid,1000,Ctpy_0,88.1500000000012,88.1100000000012,1,0,88.1400000000012
1407,26407,Bond_0,Offer,10000000,Ctpy_1,88.1400000000012,88.1900000000012,3,0,88.1300000000012
1408,26408,Bond_0,Bid,2150000,Ctpy_2,88.1300000000012,88.0800000000012,2,0,88.1000000000012
1409,26409,Bond_0,Bid,10000000,Ctpy_1,88.1000000000012,88.0800000000012,1,1,87.9700000000012
1410,26410,Bond_2,Bid,1850000,Ctpy_1,119.379999999999,119.329999999999,3,1,119.259999999999
1411,26411,Bond_2,Offer,1000,Ctpy_0,119.259999999999,119.379999999999,1,0,119.279999999999
1412,26412,Bond_0,Offer,1000,Ctpy_3,88.0500000000012,88.0900000000012,3,1,88.1400000000012
1413,26413,Bond_2,Bid,1000,Ctpy_3,119.119999999999,119.099999999999,1,1,119.329999999999
1414,26414,Bond_0,Offer,1000,Ctpy_3,88.1700000000012,88.1900000000012,1,0,88.0800000000012
1415,26415,Bond_2,Offer,1000,Ctpy_0,119.239999999999,119.399999999999,4,0,119.259999999999
1416,26416,Bond_2,Offer,1000,Ctpy_0,119.259999999999,119.299999999999,4,1,119.339999999999
1417,26417,Bond_0,Offer,10000,Ctpy_3,88.1300000000012,88.1500000000012,1,1,88.2300000000012
1418,26418,Bond_2,Offer,1000,Ctpy_3,119.239999999999,119.309999999999,4,1,119.529999999999
1419,26419,Bond_0,Bid,1000,Ctpy_0,88.2300000000012,88.1700000000012,4,0,88.2300000000012
1420,26420,Bond_0,Bid,10000000,Ctpy_1,88.2300000000012,88.2000000000012,4,1,88.2700000000012
1421,26421,Bond_2,Offer,1000,Ctpy_3,119.639999999999,119.639999999999,3,1,119.709999999999
1422,26422,Bond_2,Offer,10000000,Ctpy_1,119.709999999999,119.739999999999,4,1,119.699999999999
1423,26423,Bond_1,Offer,10000000,Ctpy_1,162.169999999999,162.319999999999,2,0,162.289999999999
1424,26424,Bond_0,Offer,820000,Ctpy_0,88.6200000000013,88.7200000000012,4,0,88.6900000000012
1425,26425,Bond_0,Bid,1000,Ctpy_0,88.6900000000012,88.6900000000012,1,1,88.6400000000013
1426,26426,Bond_0,Bid,1000,Ctpy_3,88.6400000000013,88.6100000000012,1,0,88.4500000000013
1427,26427,Bond_2,Bid,1000,Ctpy_3,119.419999999999,119.339999999999,2,0,119.409999999999
1428,26428,Bond_2,Bid,1000,Ctpy_3,119.409999999999,119.369999999999,2,1,119.659999999999
1429,26429,Bond_0,Offer,1000,Ctpy_0,88.6500000000013,88.6600000000013,3,1,88.6800000000013
1430,26430,Bond_1,Offer,1000,Ctpy_0,161.599999999999,161.689999999999,1,0,161.769999999999
1431,26431,Bond_1,Offer,10000,Ctpy_3,161.769999999999,161.829999999999,1,1,161.989999999999
1432,26432,Bond_2,Offer,1000,Ctpy_1,119.599999999999,119.629999999999,3,1,119.729999999999
1433,26433,Bond_0,Offer,1000,Ctpy_3,88.7600000000013,88.7800000000013,4,1,88.7600000000013
1434,26434,Bond_1,Bid,1000,Ctpy_3,162.429999999999,162.379999999999,4,1,162.259999999999
1435,26435,Bond_2,Bid,1000,Ctpy_3,119.459999999999,119.359999999999,1,0,119.449999999999
1436,26436,Bond_0,Offer,1000,Ctpy_1,88.8400000000013,88.8900000000013,3,0,88.9200000000013
1437,26437,Bond_0,Bid,1000,Ctpy_3,88.9200000000013,88.8600000000013,4,0,88.9100000000013
1438,26438,Bond_2,Offer,1000,Ctpy_3,119.329999999999,119.409999999999,2,0,119.319999999999
1439,26439,Bond_2,Offer,20000,Ctpy_1,119.319999999999,119.349999999999,2,1,119.129999999999
1440,26440,Bond_0,Offer,1000,Ctpy_3,88.8300000000013,88.8400000000013,1,1,88.8300000000013
1441,26441,Bond_0,Offer,1000,Ctpy_1,88.8300000000013,88.8600000000013,3,1,88.8500000000013
1442,26442,Bond_0,Bid,1000,Ctpy_0,88.8500000000013,88.8300000000013,2,1,88.8400000000013
1443,26443,Bond_2,Offer,10000000,Ctpy_0,118.789999999999,118.849999999999,4,1,118.959999999999
1444,26444,Bond_0,Bid,1000,Ctpy_0,88.7100000000013,88.7000000000013,4,1,88.6700000000013
1445,26445,Bond_2,Bid,1000,Ctpy_1,118.999999999999,118.909999999999,2,0,118.819999999999
1446,26446,Bond_0,Offer,1000,Ctpy_3,88.7300000000013,88.7400000000013,3,1,88.7100000000013
1447,26447,Bond_2,Bid,1000,Ctpy_3,118.769999999999,118.749999999999,2,1,118.669999999999
1448,26448,Bond_2,Offer,1000,Ctpy_0,118.669999999999,118.699999999999,4,1,118.699999999999
1449,26449,Bond_0,Bid,10000000,Ctpy_0,88.6100000000013,88.6000000000013,2,1,88.5400000000013
1450,26450,Bond_2,Bid,1000,Ctpy_0,118.769999999999,118.559999999999,1,0,118.679999999999
1451,26451,Bond_2,Bid,10000000,Ctpy_3,118.679999999999,118.639999999999,3,1,118.629999999999
1452,26452,Bond_0,Bid,40000,Ctpy_0,88.3700000000013,88.1600000000013,4,0,88.3500000000013
1453,26453,Bond_2,Offer,1000,Ctpy_3,118.559999999999,118.619999999999,4,1,118.549999999999
1454,26454,Bond_1,Bid,1000,Ctpy_0,162.629999999999,162.539999999999,3,0,162.569999999999
1455,26455,Bond_2,Bid,10000000,Ctpy_1,118.469999999999,118.379999999999,2,1,118.479999999999
1456,26456,Bond_0,Bid,1000,Ctpy_1,88.5100000000013,88.5100000000013,1,1,88.6100000000013
1457,26457,Bond_1,Bid,10000000,Ctpy_3,162.789999999999,162.679999999999,4,1,162.879999999999
1458,26458,Bond_2,Offer,1000,Ctpy_1,118.649999999999,118.729999999999,4,0,118.579999999999
1459,26459,Bond_0,Bid,1000,Ctpy_0,88.7600000000013,88.7100000000013,2,1,88.7000000000013
1460,26460,Bond_0,Offer,1000,Ctpy_0,88.7000000000013,88.8600000000013,1,0,88.7100000000013
1461,26461,Bond_0,Bid,1000,Ctpy_0,88.7100000000013,88.7000000000013,2,1,88.6500000000013
1462,26462,Bond_2,Offer,1000,Ctpy_0,118.589999999999,118.729999999999,2,0,118.689999999999
1463,26463,Bond_0,Bid,1000,Ctpy_3,88.6000000000013,88.5600000000013,1,0,88.5900000000013
1464,26464,Bond_1,Bid,10000000,Ctpy_3,162.519999999999,162.209999999999,4,0,162.099999999999
1465,26465,Bond_0,Offer,1000,Ctpy_0,88.6700000000013,88.6700000000013,4,1,88.6900000000013
1466,26466,Bond_2,Offer,1000,Ctpy_1,119.019999999999,119.069999999999,4,0,118.929999999999
1467,26467,Bond_2,Bid,1000,Ctpy_0,118.929999999999,118.899999999999,4,1,118.869999999999
1468,26468,Bond_0,Offer,110000,Ctpy_3,88.6300000000013,88.6400000000013,1,1,88.5600000000013
1469,26469,Bond_2,Bid,1000,Ctpy_0,118.959999999999,118.959999999999,3,1,118.929999999999
1470,26470,Bond_0,Bid,1000,Ctpy_3,88.6200000000013,88.6000000000013,2,1,88.5800000000013
1471,26471,Bond_2,Offer,1000,Ctpy_1,119.049999999999,119.099999999999,2,0,119.109999999999
1472,26472,Bond_0,Offer,1000,Ctpy_0,88.5600000000013,88.5600000000013,4,1,88.6500000000013
1473,26473,Bond_0,Bid,1000,Ctpy_3,88.6500000000013,88.5400000000013,1,1,88.6000000000013
1474,26474,Bond_0,Offer,1000,Ctpy_0,88.6000000000013,88.6600000000013,2,0,88.6600000000013
1475,26475,Bond_2,Bid,10000000,Ctpy_1,119.139999999999,119.109999999999,3,1,119.229999999999
1476,26476,Bond_2,Bid,100000,Ctpy_3,119.229999999999,119.219999999999,2,1,119.239999999999
1477,26477,Bond_0,Bid,1000,Ctpy_1,88.7100000000013,88.6900000000013,1,0,88.8100000000013
1478,26478,Bond_0,Offer,1000,Ctpy_1,88.8100000000013,88.8300000000013,1,1,88.8000000000013
1479,26479,Bond_2,Offer,1000,Ctpy_1,119.209999999999,119.229999999999,3,1,119.189999999999
1480,26480,Bond_2,Offer,40000,Ctpy_3,119.189999999999,119.209999999999,2,1,119.059999999999
1481,26481,Bond_2,Bid,1000,Ctpy_0,119.059999999999,119.029999999999,1,0,118.929999999999
1482,26482,Bond_2,Offer,10000000,Ctpy_1,118.929999999999,119.249999999999,3,0,118.999999999999
1483,26483,Bond_0,Bid,1000,Ctpy_3,88.9000000000013,88.8300000000013,1,0,89.0700000000013
1484,26484,Bond_0,Offer,1520000,Ctpy_3,89.0700000000013,89.0800000000013,1,1,88.8000000000013
1485,26485,Bond_2,Bid,1000,Ctpy_3,118.819999999999,118.809999999999,2,1,118.799999999999
1486,26486,Bond_2,Bid,1000,Ctpy_3,118.799999999999,118.719999999999,4,0,118.819999999999
1487,26487,Bond_2,Offer,1000,Ctpy_1,118.819999999999,118.859999999999,1,0,118.879999999999
1488,26488,Bond_2,Bid,10000000,Ctpy_1,118.879999999999,118.839999999999,3,1,118.849999999999
1489,26489,Bond_0,Offer,1000,Ctpy_3,88.9800000000013,88.9800000000013,2,1,89.0600000000013
1490,26490,Bond_0,Offer,1000,Ctpy_1,89.0600000000013,89.1100000000013,1,0,89.0900000000013
1491,26491,Bond_2,Offer,10000000,Ctpy_0,119.059999999999,119.089999999999,3,1,119.319999999999
1492,26492,Bond_0,Bid,1000,Ctpy_3,89.1900000000013,89.1300000000013,3,0,89.0600000000013
1493,26493,Bond_2,Offer,30000,Ctpy_3,119.669999999999,119.799999999999,3,0,119.809999999999
1494,26494,Bond_2,Bid,280000,Ctpy_1,119.809999999999,119.769999999999,4,1,119.759999999999
1495,26495,Bond_0,Offer,1000,Ctpy_0,88.9700000000013,88.9800000000013,1,1,89.0200000000013
1496,26496,Bond_2,Offer,1000,Ctpy_3,119.959999999999,120.139999999999,1,0,119.929999999999
1497,26497,Bond_2,Bid,640000,Ctpy_3,119.929999999999,119.919999999999,3,1,119.849999999999
1498,26498,Bond_0,Bid,1000,Ctpy_1,89.2200000000013,89.2100000000013,2,1,89.3200000000013
1499,26499,Bond_2,Bid,1000,Ctpy_1,119.849999999999,119.829999999999,1,1,119.989999999999
1500,26500,Bond_2,Offer,1000,Ctpy_0,119.989999999999,120.029999999999,2,0,120.019999999999
1501,26501,Bond_1,Bid,1000,Ctpy_1,159.699999999999,159.599999999999,3,0,158.969999999999
1502,26502,Bond_0,Bid,1000,Ctpy_0,89.2200000000013,89.2100000000013,4,1,89.1800000000013
1503,26503,Bond_2,Offer,1000,Ctpy_3,119.599999999999,119.639999999999,4,1,119.389999999999
1504,26504,Bond_0,Offer,150000,Ctpy_0,89.1000000000013,89.2100000000013,2,0,89.1400000000013
1505,26505,Bond_0,Offer,1000,Ctpy_3,89.1400000000013,89.2300000000013,3,0,89.1600000000013
1506,26506,Bond_0,Offer,320000,Ctpy_1,89.1600000000013,89.1800000000013,3,1,89.1900000000013
1507,26507,Bond_0,Offer,10000000,Ctpy_3,89.1900000000013,89.2100000000013,2,1,89.2700000000013
1508,26508,Bond_0,Bid,1000,Ctpy_3,89.2700000000013,89.2200000000013,1,0,89.3200000000013
1509,26509,Bond_0,Offer,1000,Ctpy_3,89.3200000000013,90.0800000000013,2,0,89.3100000000013
1510,26510,Bond_0,Offer,1000,Ctpy_2,89.3100000000013,89.4300000000013,2,0,89.3200000000013
1511,26511,Bond_1,Bid,1000,Ctpy_3,159.499999999999,159.419999999999,3,1,159.579999999999
1512,26512,Bond_1,Bid,10000000,Ctpy_1,159.579999999999,159.279999999999,3,0,159.279999999999
1513,26513,Bond_2,Offer,1000,Ctpy_1,118.739999999999,118.769999999999,2,1,118.789999999999
1514,26514,Bond_0,Bid,1000,Ctpy_3,89.2600000000013,89.2500000000013,1,1,89.2600000000013
1515,26515,Bond_1,Offer,1000,Ctpy_1,159.529999999999,159.569999999999,2,1,159.829999999999
1516,26516,Bond_2,Bid,1000,Ctpy_0,118.839999999999,118.559999999999,1,0,118.839999999999
1517,26517,Bond_0,Offer,1000,Ctpy_0,89.3400000000013,89.3500000000013,4,1,89.3600000000013
1518,26518,Bond_0,Offer,10000,Ctpy_3,89.3600000000013,89.4800000000013,2,0,89.1600000000013
1519,26519,Bond_2,Bid,1000,Ctpy_1,118.949999999999,118.799999999999,3,0,118.969999999999
1520,26520,Bond_2,Offer,1000,Ctpy_3,118.969999999999,119.009999999999,4,1,119.019999999999
1521,26521,Bond_0,Bid,1000,Ctpy_3,89.2300000000013,88.9800000000013,4,0,89.3500000000013
1522,26522,Bond_2,Bid,1000,Ctpy_3,118.699999999999,118.569999999999,1,0,118.769999999999
1523,26523,Bond_0,Offer,1000,Ctpy_0,89.6200000000013,89.6800000000013,1,0,89.6600000000013
1524,26524,Bond_0,Offer,1000,Ctpy_3,89.6600000000013,89.6600000000013,2,1,89.7300000000013
1525,26525,Bond_0,Bid,1000,Ctpy_0,89.7300000000013,89.7100000000013,3,1,89.7200000000013
1526,26526,Bond_0,Bid,1000,Ctpy_3,89.7200000000013,89.7200000000013,2,1,89.5900000000013
1527,26527,Bond_0,Offer,1000,Ctpy_3,89.5900000000013,89.6100000000013,1,1,89.5300000000013
1528,26528,Bond_1,Offer,1000,Ctpy_1,158.929999999999,158.959999999999,1,1,158.689999999999
1529,26529,Bond_0,Bid,1000,Ctpy_3,89.5000000000013,89.4800000000013,1,0,89.7300000000013
1530,26530,Bond_2,Offer,1000,Ctpy_2,119.219999999999,119.239999999999,1,1,119.369999999999
1531,26531,Bond_2,Offer,1000,Ctpy_3,119.369999999999,119.399999999999,3,1,119.439999999999
1532,26532,Bond_2,Bid,1000,Ctpy_3,119.439999999999,119.369999999999,2,0,119.429999999999
1533,26533,Bond_2,Offer,1000,Ctpy_0,119.429999999999,119.529999999999,3,0,119.429999999999
1534,26534,Bond_0,Offer,10000000,Ctpy_1,90.0100000000013,90.0700000000013,3,0,90.1900000000013
1535,26535,Bond_0,Offer,1000,Ctpy_0,90.1900000000013,90.2200000000013,1,0,90.2200000000013
1536,26536,Bond_2,Offer,1000,Ctpy_3,119.799999999999,119.889999999999,3,0,119.749999999999
1537,26537,Bond_2,Bid,1000,Ctpy_3,119.749999999999,119.719999999999,2,1,119.949999999999
1538,26538,Bond_0,Offer,1000,Ctpy_1,90.2300000000013,90.3000000000013,2,0,90.2900000000013
1539,26539,Bond_2,Bid,10000,Ctpy_0,119.929999999999,119.899999999999,3,1,119.789999999999
1540,26540,Bond_1,Bid,1000,Ctpy_1,157.999999999999,157.899999999999,2,0,158.509999999999
1541,26541,Bond_2,Offer,2690000,Ctpy_3,119.709999999999,119.839999999999,3,0,119.999999999999
1542,26542,Bond_0,Bid,1000,Ctpy_0,89.9400000000013,89.9200000000013,2,1,89.8900000000013
1543,26543,Bond_2,Bid,1000,Ctpy_3,120.039999999999,119.979999999999,1,0,120.089999999999
1544,26544,Bond_2,Offer,1000,Ctpy_3,120.089999999999,120.109999999999,3,1,119.849999999999
1545,26545,Bond_0,Offer,50000,Ctpy_0,89.9900000000013,90.0000000000013,4,1,90.0800000000013
1546,26546,Bond_2,Bid,6980000,Ctpy_3,119.889999999999,119.869999999999,1,0,119.749999999999
1547,26547,Bond_0,Bid,1000,Ctpy_3,89.8600000000013,89.7600000000013,3,0,89.8400000000013
1548,26548,Bond_1,Bid,1000,Ctpy_3,157.889999999999,157.829999999999,4,1,158.029999999999
1549,26549,Bond_0,Offer,1000,Ctpy_3,89.7200000000013,89.7400000000013,1,1,89.7300000000013
1550,26550,Bond_1,Offer,1000,Ctpy_1,158.349999999999,158.409999999999,4,1,158.379999999999
1551,26551,Bond_2,Offer,1000,Ctpy_3,119.899999999999,119.929999999999,2,1,119.539999999999
1552,26552,Bond_2,Bid,1000,Ctpy_3,119.539999999999,119.539999999999,4,1,119.519999999999
1553,26553,Bond_2,Offer,1000,Ctpy_3,119.519999999999,119.569999999999,3,1,119.479999999999
1554,26554,Bond_2,Bid,1000,Ctpy_1,119.479999999999,119.409999999999,1,0,119.199999999999
1555,26555,Bond_2,Offer,1000,Ctpy_3,119.199999999999,119.229999999999,2,1,119.199999999999
1556,26556,Bond_0,Offer,1000,Ctpy_1,89.9600000000013,89.9800000000013,3,1,90.0700000000013
1557,26557,Bond_0,Bid,1000,Ctpy_0,90.0700000000013,90.0600000000013,1,1,90.0100000000013
1558,26558,Bond_2,Offer,10000000,Ctpy_1,119.139999999999,119.169999999999,2,1,119.069999999999
1559,26559,Bond_2,Offer,1000,Ctpy_1,119.069999999999,119.129999999999,2,0,119.039999999999
1560,26560,Bond_1,Bid,1000,Ctpy_3,158.859999999999,158.819999999999,3,1,159.179999999999
1561,26561,Bond_2,Offer,1000,Ctpy_1,118.839999999999,119.189999999999,4,0,118.889999999999
1562,26562,Bond_2,Offer,1000,Ctpy_3,118.889999999999,118.919999999999,1,0,118.559999999999
1563,26563,Bond_0,Bid,1000,Ctpy_1,89.8800000000013,89.8700000000013,2,1,90.0100000000013
1564,26564,Bond_1,Offer,1000,Ctpy_1,158.849999999999,158.989999999999,1,1,158.709999999999
1565,26565,Bond_0,Bid,1000,Ctpy_3,89.8500000000013,89.8300000000013,4,1,89.7400000000013
1566,26566,Bond_2,Bid,1000,Ctpy_0,118.669999999999,118.599999999999,3,0,118.639999999999
1567,26567,Bond_2,Offer,20000,Ctpy_3,118.639999999999,118.659999999999,2,1,118.709999999999
1568,26568,Bond_0,Bid,1000,Ctpy_0,89.7000000000013,89.6500000000013,2,0,89.6200000000013
1569,26569,Bond_2,Offer,90000,Ctpy_3,118.869999999999,118.959999999999,1,0,118.829999999999
1570,26570,Bond_0,Bid,1000,Ctpy_0,89.6500000000013,89.5800000000013,2,0,89.6400000000013
1571,26571,Bond_2,Offer,1000,Ctpy_1,118.699999999999,118.759999999999,2,0,118.609999999999
1572,26572,Bond_0,Bid,1000,Ctpy_3,89.5100000000013,89.3800000000013,3,0,89.4700000000013
1573,26573,Bond_0,Offer,1000,Ctpy_1,89.4700000000013,89.5700000000013,4,0,89.3500000000013
1574,26574,Bond_2,Offer,1000,Ctpy_3,118.929999999999,118.989999999999,2,0,118.679999999999
1575,26575,Bond_0,Offer,1000,Ctpy_1,89.4400000000013,89.4800000000013,1,0,89.4800000000013
1576,26576,Bond_2,Bid,10000000,Ctpy_1,118.699999999999,118.389999999999,1,0,118.739999999999
1577,26577,Bond_0,Bid,1000,Ctpy_0,89.4200000000013,89.4200000000013,1,1,89.3700000000013
1578,26578,Bond_2,Bid,1000,Ctpy_3,118.899999999999,118.799999999999,1,0,118.799999999999
1579,26579,Bond_0,Offer,1000,Ctpy_1,89.2700000000013,89.2700000000013,3,1,89.2800000000013
1580,26580,Bond_2,Bid,1000,Ctpy_3,118.899999999999,118.879999999999,4,1,118.689999999999
1581,26581,Bond_2,Offer,1000,Ctpy_1,118.689999999999,118.699999999999,1,1,118.629999999999
1582,26582,Bond_0,Bid,1000,Ctpy_3,89.4900000000013,89.4800000000013,4,1,89.4300000000013
1583,26583,Bond_2,Offer,290000,Ctpy_1,118.849999999999,118.919999999999,2,0,118.939999999999
1584,26584,Bond_0,Bid,1000,Ctpy_3,89.4700000000013,89.4200000000013,4,1,89.4600000000013
1585,26585,Bond_0,Bid,1870000,Ctpy_0,89.4600000000013,89.3400000000013,3,0,89.4300000000013
1586,26586,Bond_0,Offer,10000000,Ctpy_0,89.4300000000013,89.4500000000013,2,1,89.4400000000013
1587,26587,Bond_2,Offer,1000,Ctpy_0,119.199999999999,119.229999999999,1,1,119.249999999999
1588,26588,Bond_0,Bid,1000,Ctpy_1,89.4600000000013,89.4300000000013,3,1,89.4200000000013
1589,26589,Bond_0,Offer,10000000,Ctpy_3,89.4200000000013,89.4500000000013,4,1,89.3800000000013
1590,26590,Bond_2,Bid,1000,Ctpy_1,119.339999999999,119.309999999999,3,1,119.359999999999
1591,26591,Bond_0,Offer,1000,Ctpy_0,89.3700000000013,89.4900000000013,2,0,89.3700000000013
1592,26592,Bond_0,Offer,740000,Ctpy_3,89.3700000000013,89.3700000000013,1,1,89.2400000000013
1593,26593,Bond_0,Bid,10000000,Ctpy_0,89.2400000000013,89.2000000000013,3,0,89.1500000000013
1594,26594,Bond_2,Offer,1000,Ctpy_0,119.259999999999,119.319999999999,1,0,119.349999999999
1595,26595,Bond_2,Bid,1000,Ctpy_3,119.349999999999,119.259999999999,1,0,119.229999999999
1596,26596,Bond_0,Bid,1000,Ctpy_3,89.2700000000013,89.2700000000013,3,1,89.2000000000013
1597,26597,Bond_0,Offer,1000,Ctpy_1,89.2000000000013,89.2200000000013,2,1,89.2700000000013
1598,26598,Bond_2,Offer,1000,Ctpy_1,119.099999999999,119.119999999999,1,1,119.049999999999
1599,26599,Bond_2,Bid,1000,Ctpy_0,119.049999999999,118.969999999999,4,0,119.009999999999
1600,26600,Bond_2,Bid,1000,Ctpy_0,119.009999999999,118.989999999999,1,0,118.979999999999
1601,26601,Bond_2,Offer,1000,Ctpy_3,118.979999999999,119.039999999999,2,0,119.119999999999
1602,26602,Bond_0,Offer,1000,Ctpy_3,89.6700000000013,90.0700000000013,2,0,89.7200000000013
